filename,tokens,ner_tags
OpticalInvoice_2024-07-18_18-30-16_81.pdf,3139.56,I-PRICE
OpticalInvoice_2024-07-18_18-30-16_81.pdf,3139.56,I-PRICE
OpticalInvoice_2024-07-18_18-30-16_81.pdf,41163.12,I-PRICE
OpticalInvoice_2024-07-18_18-30-16_81.pdf,Sunglasses,I-VENDOR
OpticalInvoice_2024-07-18_18-30-16_81.pdf,Carrera,I-VENDOR
OpticalInvoice_2024-07-18_18-30-16_81.pdf,Men’s,I-VENDOR
OpticalInvoice_2024-07-18_18-30-16_81.pdf,Rectangular,I-VENDOR
OpticalInvoice_2024-07-18_18-30-16_81.pdf,2,B-QUANTITY
OpticalInvoice_2024-07-18_18-30-16_81.pdf,8779,B-QUANTITY
OpticalInvoice_2024-07-18_18-30-16_81.pdf,514.00,I-PRICE
OpticalInvoice_2024-07-18_18-30-16_81.pdf,20230620-908,O
OpticalInvoice_2024-07-18_18-30-16_81.pdf,16,B-QUANTITY
OpticalInvoice_2024-07-18_18-30-16_81.pdf,740.16,I-PRICE
OpticalInvoice_2024-07-18_18-30-16_81.pdf,740.16,I-PRICE
OpticalInvoice_2024-07-18_18-30-16_81.pdf,9704.32,I-PRICE
OpticalInvoice_2024-07-18_18-30-16_81.pdf,Sunglasses,I-VENDOR
OpticalInvoice_2024-07-18_18-30-16_81.pdf,Police,I-VENDOR
OpticalInvoice_2024-07-18_18-30-16_81.pdf,Polarized,I-VENDOR
OpticalInvoice_2024-07-18_18-30-16_81.pdf,Sports,I-VENDOR
OpticalInvoice_2024-07-18_18-30-16_81.pdf,3,B-QUANTITY
OpticalInvoice_2024-07-18_18-30-16_81.pdf,8180,B-QUANTITY
OpticalInvoice_2024-07-18_18-30-16_81.pdf,4771.00,I-PRICE
OpticalInvoice_2024-07-18_18-30-16_81.pdf,20230620-224,O
OpticalInvoice_2024-07-18_18-30-16_81.pdf,13,B-QUANTITY
OpticalInvoice_2024-07-18_18-30-16_81.pdf,5582.07,I-PRICE
OpticalInvoice_2024-07-18_18-30-16_81.pdf,5582.07,I-PRICE
OpticalInvoice_2024-07-18_18-30-16_81.pdf,73187.14,I-PRICE
OpticalInvoice_2024-07-18_18-30-16_81.pdf,Sunglasses,I-VENDOR
OpticalInvoice_2024-07-18_18-30-16_81.pdf,SUB,I-VENDOR
OpticalInvoice_2024-07-18_18-30-16_81.pdf,TOTAL,I-TAX
OpticalInvoice_2024-07-18_18-30-16_81.pdf,124054.58,I-PRICE
OpticalInvoice_2024-07-18_18-30-16_81.pdf,Discount,I-VENDOR
OpticalInvoice_2024-07-18_18-30-16_81.pdf,6202.73,I-PRICE
OpticalInvoice_2024-07-18_18-30-16_81.pdf,GRAND,I-VENDOR
OpticalInvoice_2024-07-18_18-30-16_81.pdf,TOTAL,I-TAX
OpticalInvoice_2024-07-18_18-30-16_81.pdf,117851.85,I-PRICE
OpticalInvoice_2024-07-18_18-30-16_81.pdf,Terms,O
OpticalInvoice_2024-07-18_18-30-16_81.pdf,&,O
OpticalInvoice_2024-07-18_18-30-16_81.pdf,Condition,O
OpticalInvoice_2024-07-18_18-30-16_81.pdf,1),O
OpticalInvoice_2024-07-18_18-30-16_81.pdf,Goods,B-VENDOR
OpticalInvoice_2024-07-18_18-30-16_81.pdf,once,O
OpticalInvoice_2024-07-18_18-30-16_81.pdf,sold,O
OpticalInvoice_2024-07-18_18-30-16_81.pdf,will,O
OpticalInvoice_2024-07-18_18-30-16_81.pdf,not,O
OpticalInvoice_2024-07-18_18-30-16_81.pdf,be,O
OpticalInvoice_2024-07-18_18-30-16_81.pdf,taken,O
OpticalInvoice_2024-07-18_18-30-16_81.pdf,back,O
OpticalInvoice_2024-07-18_18-30-16_81.pdf,or,O
OpticalInvoice_2024-07-18_18-30-16_81.pdf,exchanged,O
OpticalInvoice_2024-07-18_18-30-16_81.pdf,2),O
OpticalInvoice_2024-07-18_18-30-16_81.pdf,Any,B-VENDOR
OpticalInvoice_2024-07-18_18-30-16_81.pdf,warranty,O
OpticalInvoice_2024-07-18_18-30-16_81.pdf,claim,O
OpticalInvoice_2024-07-18_18-30-16_81.pdf,will,O
OpticalInvoice_2024-07-18_18-30-16_81.pdf,not,O
OpticalInvoice_2024-07-18_18-30-16_81.pdf,be,O
OpticalInvoice_2024-07-18_18-30-16_81.pdf,accepted,O
OpticalInvoice_2024-07-18_18-30-16_81.pdf,without,O
OpticalInvoice_2024-07-18_18-30-16_81.pdf,warranty,O
OpticalInvoice_2024-07-18_18-30-16_81.pdf,card,O
OpticalInvoice_2024-07-18_18-30-16_81.pdf,3),O
OpticalInvoice_2024-07-18_18-30-16_81.pdf,Payment,O
OpticalInvoice_2024-07-18_18-30-16_81.pdf,to,O
OpticalInvoice_2024-07-18_18-30-16_81.pdf,be,O
OpticalInvoice_2024-07-18_18-30-16_81.pdf,made,O
OpticalInvoice_2024-07-18_18-30-16_81.pdf,within,O
OpticalInvoice_2024-07-18_18-30-16_81.pdf,30,B-QUANTITY
OpticalInvoice_2024-07-18_18-30-16_81.pdf,days,O
OpticalInvoice_2024-07-18_18-30-02_67.pdf,Plot,B-VENDOR
OpticalInvoice_2024-07-18_18-30-02_67.pdf,No,I-VENDOR
OpticalInvoice_2024-07-18_18-30-02_67.pdf,45,B-QUANTITY
OpticalInvoice_2024-07-18_18-30-02_67.pdf,GIDC,I-VENDOR
OpticalInvoice_2024-07-18_18-30-02_67.pdf,Industrial,I-VENDOR
OpticalInvoice_2024-07-18_18-30-02_67.pdf,Estate,I-VENDOR
OpticalInvoice_2024-07-18_18-30-02_67.pdf,Vatva,I-VENDOR
OpticalInvoice_2024-07-18_18-30-02_67.pdf,Ahmedabad,B-ADDRESS
OpticalInvoice_2024-07-18_18-30-02_67.pdf,Gujarat,I-ADDRESS
OpticalInvoice_2024-07-18_18-30-02_67.pdf,OPTICAL,I-VENDOR
OpticalInvoice_2024-07-18_18-30-02_67.pdf,GLASSES,I-VENDOR
OpticalInvoice_2024-07-18_18-30-02_67.pdf,GSTIN:,I-VENDOR
OpticalInvoice_2024-07-18_18-30-02_67.pdf,27AJHCU1234L1ZA,B-GST
OpticalInvoice_2024-07-18_18-30-02_67.pdf,PERFECTING,I-VENDOR
OpticalInvoice_2024-07-18_18-30-02_67.pdf,YOUR,I-VENDOR
OpticalInvoice_2024-07-18_18-30-02_67.pdf,EYE,I-VENDOR
OpticalInvoice_2024-07-18_18-30-02_67.pdf,PAN:,I-VENDOR
OpticalInvoice_2024-07-18_18-30-02_67.pdf,RTRBG5397G,O
OpticalInvoice_2024-07-18_18-30-02_67.pdf,SN,B-VENDOR
OpticalInvoice_2024-07-18_18-30-02_67.pdf,CeomA,I-VENDOR
OpticalInvoice_2024-07-18_18-30-02_67.pdf,Invoice,O
OpticalInvoice_2024-07-18_18-30-02_67.pdf,Date,O
OpticalInvoice_2024-07-18_18-30-02_67.pdf,Order,B-VENDOR
OpticalInvoice_2024-07-18_18-30-02_67.pdf,No,I-VENDOR
OpticalInvoice_2024-07-18_18-30-02_67.pdf,Order,I-VENDOR
OpticalInvoice_2024-07-18_18-30-02_67.pdf,Date,O
OpticalInvoice_2024-07-18_18-30-02_67.pdf,Ref,O
OpticalInvoice_2024-07-18_18-30-02_67.pdf,No,B-VENDOR
OpticalInvoice_2024-07-18_18-30-02_67.pdf,Ref,O
OpticalInvoice_2024-07-18_18-30-02_67.pdf,Date,O
OpticalInvoice_2024-07-18_18-30-02_67.pdf,SDYocreTiPLaCIyIy,B-VENDOR
OpticalInvoice_2024-07-18_18-30-02_67.pdf,Dispatch,I-VENDOR
OpticalInvoice_2024-07-18_18-30-02_67.pdf,Through,I-VENDOR
OpticalInvoice_2024-07-18_18-30-02_67.pdf,1663,B-QUANTITY
OpticalInvoice_2024-07-18_18-30-02_67.pdf,17-03-2023,B-DATE
OpticalInvoice_2024-07-18_18-30-02_67.pdf,EC1005,I-VENDOR
OpticalInvoice_2024-07-18_18-30-02_67.pdf,15-03-2023,B-DATE
OpticalInvoice_2024-07-18_18-30-02_67.pdf,1240,B-QUANTITY
OpticalInvoice_2024-07-18_18-30-02_67.pdf,17-03-2023,B-DATE
OpticalInvoice_2024-07-18_18-30-02_67.pdf,Bill,O
OpticalInvoice_2024-07-18_18-30-02_67.pdf,To,O
OpticalInvoice_2024-07-18_18-30-02_67.pdf,Ship,B-VENDOR
OpticalInvoice_2024-07-18_18-30-02_67.pdf,To,O
OpticalInvoice_2024-07-18_18-30-02_67.pdf,Swati,B-CUSTOMER
OpticalInvoice_2024-07-18_18-30-02_67.pdf,Kapoor,I-CUSTOMER
OpticalInvoice_2024-07-18_18-30-02_67.pdf,Swati,I-CUSTOMER
OpticalInvoice_2024-07-18_18-30-02_67.pdf,Kapoor,I-CUSTOMER
OpticalInvoice_2024-07-18_18-30-02_67.pdf,12,B-QUANTITY
OpticalInvoice_2024-07-18_18-30-02_67.pdf,Sapphire,I-VENDOR
OpticalInvoice_2024-07-18_18-30-02_67.pdf,Park,I-VENDOR
OpticalInvoice_2024-07-18_18-30-02_67.pdf,Ambli,I-VENDOR
OpticalInvoice_2024-07-18_18-30-02_67.pdf,Road,B-ADDRESS
OpticalInvoice_2024-07-18_18-30-02_67.pdf,Near,I-VENDOR
OpticalInvoice_2024-07-18_18-30-02_67.pdf,Anandnagar,I-VENDOR
OpticalInvoice_2024-07-18_18-30-02_67.pdf,Cross,I-VENDOR
OpticalInvoice_2024-07-18_18-30-02_67.pdf,Road,B-ADDRESS
OpticalInvoice_2024-07-18_18-30-02_67.pdf,Gujarat-380015,I-VENDOR
OpticalInvoice_2024-07-18_18-30-02_67.pdf,12,B-QUANTITY
OpticalInvoice_2024-07-18_18-30-02_67.pdf,Sapphire,I-VENDOR
OpticalInvoice_2024-07-18_18-30-02_67.pdf,Park,I-VENDOR
OpticalInvoice_2024-07-18_18-30-02_67.pdf,Ambli,I-VENDOR
OpticalInvoice_2024-07-18_18-30-02_67.pdf,Road,B-ADDRESS
OpticalInvoice_2024-07-18_18-30-02_67.pdf,Near,I-VENDOR
OpticalInvoice_2024-07-18_18-30-02_67.pdf,Anandnagar,I-VENDOR
OpticalInvoice_2024-07-18_18-30-02_67.pdf,Cross,I-VENDOR
OpticalInvoice_2024-07-18_18-30-02_67.pdf,Road,B-ADDRESS
OpticalInvoice_2024-07-18_18-30-02_67.pdf,Gujarat-380015,I-VENDOR
OpticalInvoice_2024-07-18_18-30-02_67.pdf,State:,I-VENDOR
OpticalInvoice_2024-07-18_18-30-02_67.pdf,Maharashtra,B-ADDRESS
OpticalInvoice_2024-07-18_18-30-02_67.pdf,State:,I-VENDOR
OpticalInvoice_2024-07-18_18-30-02_67.pdf,Maharashtra,B-ADDRESS
OpticalInvoice_2024-07-18_18-30-02_67.pdf,GSTIN:,I-VENDOR
OpticalInvoice_2024-07-18_18-30-02_67.pdf,2€4CMCVQ4918U1Z6,O
OpticalInvoice_2024-07-18_18-30-02_67.pdf,PAN:,B-VENDOR
OpticalInvoice_2024-07-18_18-30-02_67.pdf,MSPCE9048H,O
OpticalInvoice_2024-07-18_18-30-02_67.pdf,GSTIN:,B-VENDOR
OpticalInvoice_2024-07-18_18-30-02_67.pdf,2€4CMCVQ4918U1Z6,O
OpticalInvoice_2024-07-18_18-30-02_67.pdf,PAN:,B-VENDOR
OpticalInvoice_2024-07-18_18-30-02_67.pdf,MSPCE9048H,O
OpticalInvoice_2024-07-18_18-30-02_67.pdf,|,O
OpticalInvoice_2024-07-18_18-30-02_67.pdf,Sr.no_|,B-VENDOR
OpticalInvoice_2024-07-18_18-30-02_67.pdf,Item,I-VENDOR
OpticalInvoice_2024-07-18_18-30-02_67.pdf,Description,O
OpticalInvoice_2024-07-18_18-30-02_67.pdf,|,O
OpticalInvoice_2024-07-18_18-30-02_67.pdf,HSN,O
OpticalInvoice_2024-07-18_18-30-02_67.pdf,|,O
OpticalInvoice_2024-07-18_18-30-02_67.pdf,Rate,B-VENDOR
OpticalInvoice_2024-07-18_18-30-02_67.pdf,~—|_—Batch_~—s|_,O
OpticalInvoice_2024-07-18_18-30-02_67.pdf,Qty,B-VENDOR
OpticalInvoice_2024-07-18_18-30-02_67.pdf,(|,O
OpticalInvoice_2024-07-18_18-30-02_67.pdf,CGST,O
OpticalInvoice_2024-07-18_18-30-02_67.pdf,scst_,O
OpticalInvoice_2024-07-18_18-30-02_67.pdf,|,O
OpticalInvoice_2024-07-18_18-30-02_67.pdf,Amount,B-TAX
OpticalInvoice_2024-07-18_18-30-02_67.pdf,1,B-QUANTITY
OpticalInvoice_2024-07-18_18-30-02_67.pdf,,O
OpticalInvoice_2024-07-18_18-30-02_67.pdf,8291,B-QUANTITY
OpticalInvoice_2024-07-18_18-30-02_67.pdf,1711.00,I-PRICE
OpticalInvoice_2024-07-18_18-30-02_67.pdf,20230317-220,O
OpticalInvoice_2024-07-18_18-30-02_67.pdf,14,B-QUANTITY
OpticalInvoice_2024-07-18_18-30-02_67.pdf,2155.86,I-PRICE
OpticalInvoice_2024-07-18_18-30-02_67.pdf,2155.86,I-PRICE
OpticalInvoice_2024-07-18_18-30-02_67.pdf,28265.72,I-PRICE
OpticalInvoice_2024-07-18_18-30-02_67.pdf,Fossil,I-VENDOR
OpticalInvoice_2024-07-18_18-30-02_67.pdf,Men’s,I-VENDOR
OpticalInvoice_2024-07-18_18-30-02_67.pdf,Square,I-VENDOR
OpticalInvoice_2024-07-18_18-30-02_67.pdf,Sunglasses,I-VENDOR
OpticalInvoice_2024-07-18_18-30-02_67.pdf,2,B-QUANTITY
OpticalInvoice_2024-07-18_18-30-02_67.pdf,Fossil,I-VENDOR
OpticalInvoice_2024-07-18_18-30-02_67.pdf,Men's,I-VENDOR
OpticalInvoice_2024-07-18_18-30-02_67.pdf,Polarized,I-VENDOR
OpticalInvoice_2024-07-18_18-30-02_67.pdf,7383,B-QUANTITY
OpticalInvoice_2024-07-18_18-30-02_67.pdf,4234.00,I-PRICE
OpticalInvoice_2024-07-18_18-30-02_67.pdf,20230317-548,O
OpticalInvoice_2024-07-18_18-30-02_67.pdf,20,B-QUANTITY
OpticalInvoice_2024-07-18_18-30-02_67.pdf,7621.20,I-PRICE
OpticalInvoice_2024-07-18_18-30-02_67.pdf,|,O
OpticalInvoice_2024-07-18_18-30-02_67.pdf,7621.20,B-PRICE
OpticalInvoice_2024-07-18_18-30-02_67.pdf,99922.40,I-PRICE
OpticalInvoice_2024-07-18_18-30-02_67.pdf,Sunglasses,I-VENDOR
OpticalInvoice_2024-07-18_18-30-02_67.pdf,3,B-QUANTITY
OpticalInvoice_2024-07-18_18-30-02_67.pdf,Vogue,I-VENDOR
OpticalInvoice_2024-07-18_18-30-02_67.pdf,Eyewear,I-VENDOR
OpticalInvoice_2024-07-18_18-30-02_67.pdf,Women's,I-VENDOR
OpticalInvoice_2024-07-18_18-30-02_67.pdf,9002,B-QUANTITY
OpticalInvoice_2024-07-18_18-30-02_67.pdf,1011.00,I-PRICE
OpticalInvoice_2024-07-18_18-30-02_67.pdf,20230317-830,O
OpticalInvoice_2024-07-18_18-30-02_67.pdf,18,B-QUANTITY
OpticalInvoice_2024-07-18_18-30-02_67.pdf,1637.82,I-PRICE
OpticalInvoice_2024-07-18_18-30-02_67.pdf,1637.82,I-PRICE
OpticalInvoice_2024-07-18_18-30-02_67.pdf,21473.64,I-PRICE
OpticalInvoice_2024-07-18_18-30-02_67.pdf,Round,I-VENDOR
OpticalInvoice_2024-07-18_18-30-02_67.pdf,Sunglasses,I-VENDOR
OpticalInvoice_2024-07-18_18-30-02_67.pdf,SUB,I-VENDOR
OpticalInvoice_2024-07-18_18-30-02_67.pdf,TOTAL,I-TAX
OpticalInvoice_2024-07-18_18-30-02_67.pdf,149661.76,I-PRICE
OpticalInvoice_2024-07-18_18-30-02_67.pdf,Discount,I-VENDOR
OpticalInvoice_2024-07-18_18-30-02_67.pdf,7483.09,I-PRICE
OpticalInvoice_2024-07-18_18-30-02_67.pdf,GRAND,I-VENDOR
OpticalInvoice_2024-07-18_18-30-02_67.pdf,TOTAL,I-TAX
OpticalInvoice_2024-07-18_18-30-02_67.pdf,142178.67,I-PRICE
OpticalInvoice_2024-07-18_18-30-02_67.pdf,Terms,O
OpticalInvoice_2024-07-18_18-30-02_67.pdf,&,O
OpticalInvoice_2024-07-18_18-30-02_67.pdf,Condition,O
OpticalInvoice_2024-07-18_18-30-02_67.pdf,1),O
OpticalInvoice_2024-07-18_18-30-02_67.pdf,Goods,B-VENDOR
OpticalInvoice_2024-07-18_18-30-02_67.pdf,once,O
OpticalInvoice_2024-07-18_18-30-02_67.pdf,sold,O
OpticalInvoice_2024-07-18_18-30-02_67.pdf,will,O
OpticalInvoice_2024-07-18_18-30-02_67.pdf,not,O
OpticalInvoice_2024-07-18_18-30-02_67.pdf,be,O
OpticalInvoice_2024-07-18_18-30-02_67.pdf,taken,O
OpticalInvoice_2024-07-18_18-30-02_67.pdf,back,O
OpticalInvoice_2024-07-18_18-30-02_67.pdf,or,O
OpticalInvoice_2024-07-18_18-30-02_67.pdf,exchanged,O
OpticalInvoice_2024-07-18_18-30-02_67.pdf,2),O
OpticalInvoice_2024-07-18_18-30-02_67.pdf,Any,B-VENDOR
OpticalInvoice_2024-07-18_18-30-02_67.pdf,warranty,O
OpticalInvoice_2024-07-18_18-30-02_67.pdf,claim,O
OpticalInvoice_2024-07-18_18-30-02_67.pdf,will,O
OpticalInvoice_2024-07-18_18-30-02_67.pdf,not,O
OpticalInvoice_2024-07-18_18-30-02_67.pdf,be,O
OpticalInvoice_2024-07-18_18-30-02_67.pdf,accepted,O
OpticalInvoice_2024-07-18_18-30-02_67.pdf,without,O
OpticalInvoice_2024-07-18_18-30-02_67.pdf,warranty,O
OpticalInvoice_2024-07-18_18-30-02_67.pdf,card,O
OpticalInvoice_2024-07-18_18-30-02_67.pdf,3),O
OpticalInvoice_2024-07-18_18-30-02_67.pdf,Payment,O
OpticalInvoice_2024-07-18_18-30-02_67.pdf,to,O
OpticalInvoice_2024-07-18_18-30-02_67.pdf,be,O
OpticalInvoice_2024-07-18_18-30-02_67.pdf,made,O
OpticalInvoice_2024-07-18_18-30-02_67.pdf,within,O
OpticalInvoice_2024-07-18_18-30-02_67.pdf,30,B-QUANTITY
OpticalInvoice_2024-07-18_18-30-02_67.pdf,days,O
Invoice_2024-06-24_11-25-24_26.pdf,Invoice,O
Invoice_2024-06-24_11-25-24_26.pdf,details:,O
Invoice_2024-06-24_11-25-24_26.pdf,Invoice,O
Invoice_2024-06-24_11-25-24_26.pdf,no.:,O
Invoice_2024-06-24_11-25-24_26.pdf,592,B-QUANTITY
Invoice_2024-06-24_11-25-24_26.pdf,Date,O
Invoice_2024-06-24_11-25-24_26.pdf,issued:,O
Invoice_2024-06-24_11-25-24_26.pdf,16-03-2020,B-DATE
Invoice_2024-06-24_11-25-24_26.pdf,Invoice,O
Invoice_2024-06-24_11-25-24_26.pdf,From,O
Invoice_2024-06-24_11-25-24_26.pdf,:,O
Invoice_2024-06-24_11-25-24_26.pdf,Specsworld,B-VENDOR
Invoice_2024-06-24_11-25-24_26.pdf,Opticians,I-VENDOR
Invoice_2024-06-24_11-25-24_26.pdf,45,B-QUANTITY
Invoice_2024-06-24_11-25-24_26.pdf,4th,O
Invoice_2024-06-24_11-25-24_26.pdf,Main,B-VENDOR
Invoice_2024-06-24_11-25-24_26.pdf,Jayamahal,I-VENDOR
Invoice_2024-06-24_11-25-24_26.pdf,Extension,I-VENDOR
Invoice_2024-06-24_11-25-24_26.pdf,Mumbai,B-ADDRESS
Invoice_2024-06-24_11-25-24_26.pdf,-,O
Invoice_2024-06-24_11-25-24_26.pdf,400005,B-ADDRESS
Invoice_2024-06-24_11-25-24_26.pdf,GSTIN:,I-VENDOR
Invoice_2024-06-24_11-25-24_26.pdf,29AADCS3456G1ZR,B-GST
Invoice_2024-06-24_11-25-24_26.pdf,specsworldopticians@gmail.com,B-EMAIL
Invoice_2024-06-24_11-25-24_26.pdf,Pan:,I-VENDOR
Invoice_2024-06-24_11-25-24_26.pdf,RFRBG7060G,O
Invoice_2024-06-24_11-25-24_26.pdf,Contact,B-VENDOR
Invoice_2024-06-24_11-25-24_26.pdf,no.:,O
Invoice_2024-06-24_11-25-24_26.pdf,9900232338,B-INVOICE
Invoice_2024-06-24_11-25-24_26.pdf,State:,I-VENDOR
Invoice_2024-06-24_11-25-24_26.pdf,Maharashtra,B-ADDRESS
Invoice_2024-06-24_11-25-24_26.pdf,Invoice,O
Invoice_2024-06-24_11-25-24_26.pdf,To:,B-VENDOR
Invoice_2024-06-24_11-25-24_26.pdf,Preeti,I-VENDOR
Invoice_2024-06-24_11-25-24_26.pdf,Malhotra,I-CUSTOMER
Invoice_2024-06-24_11-25-24_26.pdf,49,B-QUANTITY
Invoice_2024-06-24_11-25-24_26.pdf,Pine,I-VENDOR
Invoice_2024-06-24_11-25-24_26.pdf,Boulevard,I-VENDOR
Invoice_2024-06-24_11-25-24_26.pdf,GSTIN:,I-VENDOR
Invoice_2024-06-24_11-25-24_26.pdf,24GMJUO7579W12Z2,O
Invoice_2024-06-24_11-25-24_26.pdf,Hubli,B-VENDOR
Invoice_2024-06-24_11-25-24_26.pdf,Pan:,I-VENDOR
Invoice_2024-06-24_11-25-24_26.pdf,AOWLY5436T,O
Invoice_2024-06-24_11-25-24_26.pdf,Contact,B-VENDOR
Invoice_2024-06-24_11-25-24_26.pdf,no.:,O
Invoice_2024-06-24_11-25-24_26.pdf,9476618301,B-INVOICE
Invoice_2024-06-24_11-25-24_26.pdf,Email:,I-VENDOR
Invoice_2024-06-24_11-25-24_26.pdf,preetimalhotra@gmail.com,B-EMAIL
Invoice_2024-06-24_11-25-24_26.pdf,State:,I-VENDOR
Invoice_2024-06-24_11-25-24_26.pdf,Karnataka,B-ADDRESS
Invoice_2024-06-24_11-25-24_26.pdf,Item,I-VENDOR
Invoice_2024-06-24_11-25-24_26.pdf,Name,I-VENDOR
Invoice_2024-06-24_11-25-24_26.pdf,HSN/SAC,I-VENDOR
Invoice_2024-06-24_11-25-24_26.pdf,Qty,I-VENDOR
Invoice_2024-06-24_11-25-24_26.pdf,Unit,O
Invoice_2024-06-24_11-25-24_26.pdf,Price,O
Invoice_2024-06-24_11-25-24_26.pdf,IGST,O
Invoice_2024-06-24_11-25-24_26.pdf,Amount,B-TAX
Invoice_2024-06-24_11-25-24_26.pdf,Lenskart,I-VENDOR
Invoice_2024-06-24_11-25-24_26.pdf,Air,I-VENDOR
Invoice_2024-06-24_11-25-24_26.pdf,Wrap-,I-VENDOR
Invoice_2024-06-24_11-25-24_26.pdf,Around,I-VENDOR
Invoice_2024-06-24_11-25-24_26.pdf,Sunglasses,I-VENDOR
Invoice_2024-06-24_11-25-24_26.pdf,9005,B-QUANTITY
Invoice_2024-06-24_11-25-24_26.pdf,1,B-QUANTITY
Invoice_2024-06-24_11-25-24_26.pdf,849.00,I-PRICE
Invoice_2024-06-24_11-25-24_26.pdf,18%,O
Invoice_2024-06-24_11-25-24_26.pdf,849.00,B-PRICE
Invoice_2024-06-24_11-25-24_26.pdf,Puma,I-VENDOR
Invoice_2024-06-24_11-25-24_26.pdf,Men’s,I-VENDOR
Invoice_2024-06-24_11-25-24_26.pdf,Wayfarer,I-VENDOR
Invoice_2024-06-24_11-25-24_26.pdf,Sunglasses,I-VENDOR
Invoice_2024-06-24_11-25-24_26.pdf,9008,B-QUANTITY
Invoice_2024-06-24_11-25-24_26.pdf,2,B-QUANTITY
Invoice_2024-06-24_11-25-24_26.pdf,2728.00,I-PRICE
Invoice_2024-06-24_11-25-24_26.pdf,18%,O
Invoice_2024-06-24_11-25-24_26.pdf,5456.00,B-PRICE
Invoice_2024-06-24_11-25-24_26.pdf,Fitovers,I-VENDOR
Invoice_2024-06-24_11-25-24_26.pdf,Polarized,I-VENDOR
Invoice_2024-06-24_11-25-24_26.pdf,Sunglasses,I-VENDOR
Invoice_2024-06-24_11-25-24_26.pdf,9006,B-QUANTITY
Invoice_2024-06-24_11-25-24_26.pdf,1,B-QUANTITY
Invoice_2024-06-24_11-25-24_26.pdf,1874.00,I-PRICE
Invoice_2024-06-24_11-25-24_26.pdf,18%,O
Invoice_2024-06-24_11-25-24_26.pdf,1874.00,B-PRICE
Invoice_2024-06-24_11-25-24_26.pdf,Sub,I-VENDOR
Invoice_2024-06-24_11-25-24_26.pdf,total,I-TAX
Invoice_2024-06-24_11-25-24_26.pdf,8179.00,I-PRICE
Invoice_2024-06-24_11-25-24_26.pdf,IGST,O
Invoice_2024-06-24_11-25-24_26.pdf,18%,O
Invoice_2024-06-24_11-25-24_26.pdf,1472.22,B-PRICE
Invoice_2024-06-24_11-25-24_26.pdf,Grand,I-VENDOR
Invoice_2024-06-24_11-25-24_26.pdf,Total,I-TAX
Invoice_2024-06-24_11-25-24_26.pdf,9651.22,I-PRICE
Invoice_2024-06-24_11-25-24_26.pdf,Terms,O
Invoice_2024-06-24_11-25-24_26.pdf,&,O
Invoice_2024-06-24_11-25-24_26.pdf,Conditions,B-VENDOR
Invoice_2024-06-24_11-25-24_26.pdf,1,B-QUANTITY
Invoice_2024-06-24_11-25-24_26.pdf,Payment,O
Invoice_2024-06-24_11-25-24_26.pdf,terms,O
Invoice_2024-06-24_11-25-24_26.pdf,are,O
Invoice_2024-06-24_11-25-24_26.pdf,valid,O
Invoice_2024-06-24_11-25-24_26.pdf,thirty,O
Invoice_2024-06-24_11-25-24_26.pdf,(20),O
Invoice_2024-06-24_11-25-24_26.pdf,days,O
Invoice_2024-06-24_11-25-24_26.pdf,from,O
Invoice_2024-06-24_11-25-24_26.pdf,the,O
Invoice_2024-06-24_11-25-24_26.pdf,date,O
Invoice_2024-06-24_11-25-24_26.pdf,of,O
Invoice_2024-06-24_11-25-24_26.pdf,this,O
Invoice_2024-06-24_11-25-24_26.pdf,invoice,O
Invoice_2024-06-24_11-25-24_26.pdf,subject,O
Invoice_2024-06-24_11-25-24_26.pdf,to,O
Invoice_2024-06-24_11-25-24_26.pdf,a,O
Invoice_2024-06-24_11-25-24_26.pdf,%2,O
Invoice_2024-06-24_11-25-24_26.pdf,of,O
Invoice_2024-06-24_11-25-24_26.pdf,2%,O
Invoice_2024-06-24_11-25-24_26.pdf,discount,O
Invoice_2024-06-24_11-25-24_26.pdf,if,O
Invoice_2024-06-24_11-25-24_26.pdf,paid,O
Invoice_2024-06-24_11-25-24_26.pdf,within,O
Invoice_2024-06-24_11-25-24_26.pdf,ten,O
Invoice_2024-06-24_11-25-24_26.pdf,(10),O
Invoice_2024-06-24_11-25-24_26.pdf,days,O
Invoice_2024-06-24_11-25-24_26.pdf,of,O
Invoice_2024-06-24_11-25-24_26.pdf,the,O
Invoice_2024-06-24_11-25-24_26.pdf,date,O
Invoice_2024-06-24_11-25-24_26.pdf,of,O
Invoice_2024-06-24_11-25-24_26.pdf,this,O
Invoice_2024-06-24_11-25-24_26.pdf,invoice,O
Invoice_2024-06-24_11-25-24_26.pdf,2,B-QUANTITY
Invoice_2024-06-24_11-25-24_26.pdf,30,B-QUANTITY
Invoice_2024-06-24_11-25-24_26.pdf,days,O
Invoice_2024-06-24_11-25-24_26.pdf,limited,O
Invoice_2024-06-24_11-25-24_26.pdf,warranty,O
Invoice_2024-06-24_11-25-24_26.pdf,unless,O
Invoice_2024-06-24_11-25-24_26.pdf,stated,O
Invoice_2024-06-24_11-25-24_26.pdf,otherwise,O
Invoice_2024-06-24_11-25-24_26.pdf,in,O
Invoice_2024-06-24_11-25-24_26.pdf,this,O
Invoice_2024-06-24_11-25-24_26.pdf,invoice,O
Invoice_2024-06-24_11-25-24_26.pdf,3,B-QUANTITY
Invoice_2024-06-24_11-25-24_26.pdf,Balance,I-TAX
